Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP,Spend_MXN
AR08353473621330493441,STAROSTOVÉ A NEZÁVISLÍ,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,1071,0,90400,0,100,2307000,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR05634478535180550145,TROY DOWNING FOR MONTANA,EIN ID 84-2039921,US,,4,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18416684937634643969,REPUBLICAN PARTY OF VIRGINIA INC,FEC ID C00001305,US,,9,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13673125349997674497,CP AGENCIA DE PUBLICIDADE E CONTEUDOS DIGITAIS LTDA,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR08557314693344002049,CITIZENS FOR MCCULLAGH,Registered in US-IL 3501912,US,,2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02059962934745890817,California Labor and Business Alliance (CLAB),EIN ID 84-3425731,US,,2,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05987245811476463617,Асен Иванов Костов,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,10,0,650,0,1300,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0,0
AR10200245443338698753,Mikko Salmi,,"AT, BE, DE, DK, EE, ES, FI, FR, IE, IT, NL, SE",,15,0,700,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0,0
AR13116379287856873473,Common Sense California,Registered in US-CA 1470040,US,,4,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06884558539394646017,MICHIGAN SENATE VICTORY 2024,EIN ID 33-1433612,US,,172,198600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06740052354676031489,Jim Garrison Campaign,EIN ID 93-3849122,US,,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06802064982281289729,DANIEL CAMERON FOR GOVERNOR,EIN ID 88-2203261,US,,41,218100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01299763893836447745,TIM RYAN FOR CONGRESS,FEC ID C00373464,US,,24,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13906746625730019329,THERESA GREENFIELD FOR IOWA,FEC ID C00708164,US,,24,258200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00574206822185959425,VAN ORDEN FOR CONGRESS,EIN ID 84-5102472,US,,18,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15280405603692838913,Friends to Elect Jeff Lanigan,Registered in US-NY 308800,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18078352015628435457,DEAN HASSE,,US,,4,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03968819264932020225,HOVDE FOR WISCONSIN,FEC ID C00870139,US,,213,992900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12705129950152228865,"THE COMPASS MEDIA GROUP, INC.",EIN ID 36-4257230,US,,3,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11860141726469455873,A Stronger New Mexico,EIN ID 88-1906147,US,,21,322500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14952426164210106369,FRIENDS OF MIKE PUSKARIC,EIN ID 82-4311384,US,,8,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10403790540565905409,BFA,EIN ID 83-4576913,US,,26,311100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07215242004387594241,KELLY ROSE FOR GEORGIA,Registered in US-GA C2019000465,US,,15,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02358602937233571841,Friends of Saira Draper,EIN ID 88-0795972,US,,120,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03540304708453269505,YOUNG AMERICA'S FOUNDATION,EIN ID 23-7042029,US,,642,359000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18236540952539824129,US HOUSE OF REPRESENTATIVES,,US,,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03660502563687497729,PARKER SPACE FOR SENATE,Registered in US-NJ ,US,,12,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03899265172971192321,FRIENDS OF SUSAN LARKIN,EIN ID 99-3433950,US,,24,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09853437348266639361,ELEICAO 2022 FLAVIA CAROLINA PERES SENADOR,,BR,,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281000,0,0,0,0
AR15635085789702914049,Vitório Filho Ribeiro,,BR,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0
AR07583692748901842945,AMERICANS FOR POLICE AND TROOPER SAFETY,FEC ID C00656314,US,,58,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00987062374580092929,Miljöpartiet de gröna,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,645,0,224850,0,100,1500,500,20000,250,250,2438000,0,0,0,0,0,0,0,0,0,0
AR14028340620213354497,Americans for Hope and Prosperity Inc,EIN ID 92-3232484,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07124026725905727489,Karoline for Congress,FEC ID C00784884,US,,3,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10834975020514541569,DR JOHN JOYCE FOR CONGRESS,FEC ID C00674259,US,,64,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10384931717126291457,VOTEVETS.ORG ACTION FUND,FEC ID C90010620,US,,15,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13951380475625865217,Binoda Nand Yadav,,IN,,5,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02210688541346758657,OFF Media,,BG,,7,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06142857080815484929,Citizens for Balanced Leadership,Registered in US-NV ,US,,18,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10009482735720071169,Sanjin Matijević,,"AT, DE, HR",,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13305099360569131009,FRIENDS OF WILL AINSWORTH,EIN ID 47-1936178,US,,3,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08260299116207144961,SPD Landesverband Hessen,,"AT, BE, BG, CY, CZ, DE, DK, ES, FR, GR, HR, HU, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,69,0,27000,0,0,1500,500,20000,250,0,1000,0,0,0,0,0,0,0,0,0,0
AR18154676831473631233,Abhishek Prajapati,,IN,,2,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06767973765268635649,Jeff Martin for Mayor,EIN ID 83-2956138,US,,2,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01782751314371936257,JUAN ALVES RIBEIRO,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR17645578741377662977,GODLEY FOR CITY COUNCIL 2020,EIN ID 83-3592565,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11245765002876944385,Kroemer for Congress,FEC ID C00837682,US,,3,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00446859530031071233,Hoopes 2022,Registered in US-AZ 1002195,US,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03851981895189397505,Tamilmurasu,,IN,,11,0,0,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06412633288166342657,Strana soukromníků České republiky,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,77,0,4400,0,100,108000,0,20000,250,0,0,0,0,0,0,0,0,0,0,0,0
AR17509626327626416129,Texans for Senator John Cornyn Inc.,FEC ID C00369033,US,,489,1608400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11654946812044771329,JAMES TALARICO CAMPAIGN,EIN ID 82-2538176,US,,22,20100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00801026484629143553,Naga Sravan Kilaru,,IN,,1,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05395787754929913857,BOATMAN FOR CONGRESS,FEC ID C00711440,US,,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05283197764245651457,TIFFANY SHEDD FOR CONGRESS COMMITTEE,FEC ID C00657155,US,,34,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06490168941191626753,Sachin Singh,,IN,,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10380543531860099073,David Robert Hayes,,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12552122186908827649,Liberal Party of Australia (NSW Division),,AU,,431,0,0,0,0,0,0,0,0,0,0,0,0,0,956700,0,0,0,0,0,0
AR02752174773663432705,ARATI FOR CONGRESS,FEC ID C00713917,US,,10,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06250607571070091265,Istituto Bruno Leoni - Fondazione,,"BE, DE, ES, FR, HR, IT, NL, PL, PT, SI",,2,0,100,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
AR14060713437990748161,SOUTHWORTH FOR SENATE,EIN ID 84-4254087,US,,9,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16319440965204967425,I.B.E.W. PAC EDUCATIONAL FUND,EIN ID 52-2257109,US,,22,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15604957418755194881,Louder with Crowder LLC,EIN ID 82-2561523,US,,17,28200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16151959437051953153,Friends of Andrew Horne,FEC ID C00831040,US,,9,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08138479927998545921,ELECT EDUCATORS EVERYWHERE,EIN ID 85-2569955,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18161511550370709505,Kamesh Kumar K,,IN,,40,0,0,26500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10990048491228626945,SECUREAMERICANOW ORG,EIN ID 27-3711817,US,,3,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16398431461092360193,Yagyadev Chamoli,,IN,,16,0,0,391750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00766602905867255809,RPH,Registered in US-OR 23082,US,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18383230853250547713,ELEICAO 2022 GISELA SIMONA VIANA DE SOUZA DEPUTADO FEDERAL,,BR,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,0,0,0,0
AR07038739189487108097,European People’s Party,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,61,0,22950,0,2300,1500,500,20000,13500,9750,1000,50,0,0,0,0,0,0,0,0,0
AR12427900875031183361,FREIE WÄHLER Rheinland-Pfalz,,DE,,83,0,19450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00426204310750101505,COUNT MI VOTE,EIN ID 82-1389940,US,,8,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13499303659841781761,Matteo Brandi,,IT,,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07951971024709353473,Aqeel Virk,,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15988254078505320449,FRIENDS OF JACOB CAMPBELL INC,EIN ID 83-4657758,US,,18,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12417567046278053889,LA HORMIGA COMUNICACION,,ES,,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17555506748830253057,TRUE SEO MARKETING INC,Registered in US-FL 471929434,US,,13,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16734628409962921985,PALLONE FOR CONGRESS,FEC ID C00226928,US,,28,234600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01446130881725988865,ANTHONY GONZALEZ FOR CONGRESS,FEC ID C00654079,US,,15,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17275888194423881729,"ELIZABETH ""LISA"" BENDER",Registered in US-NJ ,US,,20,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13505308333359235073,Committee to Support MB Citizens for Schools,Registered in US-CA 1445822,US,,16,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03301613928202633217,WENSTRUP FOR CONGRESS,FEC ID C00497818,US,,21,61100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03538369327470215169,PR&Consulting Strategy SRL,,RO,,14,0,500,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0
AR14024717832479047681,ELEICAO 2022 FLAVIO SPINUCCI JUNIOR DEPUTADO ESTADUAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
AR07586145553184980993,CHRISTALE SPAIN FOR SCDP CHAIR,EIN ID 92-2461868,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10450922068563197953,Ann-Veruschka Jurisch,,DE,,7,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02179373196057247745,DENHAM FOR CONGRESS,FEC ID C00473272,US,,28,65100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11333783863617912833,REP. KELLY ARMSTRONG - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,102,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13812153029052334081,CSU,,"CY, CZ, DE, DK, ES, FR, GR, HR, HU, IT, LT, LU, NL, PL, PT, RO, SI",,39,0,123450,0,0,1500,0,20000,250,0,0,0,0,0,0,0,0,0,0,0,0
AR11897098923619123201,Patrick Paolucci,,US,,5,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13601346275998957569,DOUGLAS COUNTY DEMOCRATIC CENTRAL COMMITTEE,EIN ID 48-1243056,US,,33,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16109070821347033089,ELEICAO 2022 ROBEYONCE LIMA DEPUTADO FEDERAL,,BR,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
AR05877672915058556929,BRANDON K SKWIRA,,US,,12,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00509382159232925697,Gregory Abrams,,US,,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16134645255650672641,McGrane For Idaho,EIN ID 46-4438846,US,,4,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17816715527217741825,"CLEVELAND'S FUTURE FUND, LLC",EIN ID 85-3090082,US,,5,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12310297523641122817,LAWRENCE WESDEN FOR ATTORNEY GENERAL,EIN ID 37-1422561,US,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12897940309199028225,CELINA FOR TEXAS,EIN ID 82-3397495,US,,15,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02013584434774671361,DGA ACTION,FEC ID C00503789,US,,9,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04114276200791146497,Europos Komisijos atstovybė Lietuvoje,,LT,,7,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12849327258002784257,ELEICAO 2022 JOSIMAR CUNHA RODRIGUES DEPUTADO FEDERAL,,BR,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0
AR04070506635754209281,S B Multi Media Private Limited,,IN,,1,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16166874346642472961,ELEICAO 2022 EDSON JOSE BONA DEPUTADO ESTADUAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR13860998901835759617,ELEICAO 2022 RENATA FALZONI DEPUTADO ESTADUAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
AR15390974279688388609,IN OUR OWN VOICE NATIONAL BLACK WOMENS REPRODUCTIVE JUSTICE AGENDA INC,EIN ID 82-1672086,US,,2,53300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02981858354659328001,YES ON 22 - SAVE APP-BASED JOBS & SERVICES,Registered in US-CA ,US,,310,7170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12856842419978633217,ELEICAO 2022 RENATO DE SOUZA BATTISTA DEPUTADO ESTADUAL,,BR,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000,0,0,0,0
AR16038707334209339393,Anand Kumar Vind,,IN,,12,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02441387572870512641,ELEIÇÕES 2022 CLARIANA ALVES DE PAULA QUEIROZ DEPUTADO FEDERAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
AR00793108935757266945,HOUSE REPUBLICAN CAMPAIGN COMMITTEE,EIN ID 23-7290361,US,,669,339900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06834730545029578753,Socialcom Srl,,IT,,13,0,10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00203137384571731969,OKLAHOMA MAGA COALITION,EIN ID 85-2941370,US,,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01392015187149586433,ERIC JOHNSON FOR DALLAS MAYOR,EIN ID 83-4068878,US,,2,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07366615343596306433,CONSERVATION VOTERS OF MICHIGAN PAC,EIN ID 20-5701610,US,,29,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17014033212436905985,ELEICAO 2022 DIANA SILVA DE OLIVEIRA DEPUTADO FEDERAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15500,0,0,0,0
AR15236299175780941825,American Leadership Action,EIN ID 87-3619293,US,,87,1050100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00886749599451054081,ELEICAO 2022 JOSE ARIMATEA LIMA NETO EVANGELISTA DEPUTADO ESTADUAL,,BR,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,0,0,0,0
AR09485056216582324225,SIMPSON PUBLIC AFFAIRS LLC,EIN ID 46-5154340,US,,2,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00648829198894366721,Jacob Carothers,,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09252360248604229633,GEORGENE LOUIS FOR CONGRESS,FEC ID C00767160,US,,12,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10287265260326879233,SPD Landesorganisation Bremen,,"AT, BG, CZ, DE, ES, FR, GR, HR, HU, IT, NL, PL, PT, RO",,41,0,11150,0,0,0,0,20000,250,0,0,0,0,0,0,0,0,0,0,0,0
AR03307285965092945921,ELEICAO 2022 FRANCISCO NAGIB BUZAR DE OLIVEIRA DEPUTADO ESTADUAL,,BR,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
AR00972091836573155329,ADDIS FOR IDAHO,EIN ID 83-1773939,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06713296254610178049,Friends of Lynn Mariano,EIN ID 83-0568069,US,,14,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15951064197207425025,Todd Connor for Indiana,Registered in US-IN 7593,US,,4,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09361572539567964161,SANDY ROBERSON FOR NC,FEC ID C00795799,US,,8,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17962133327334866945,SANDY PENSLER FOR MICHIGAN,EIN ID 93-4604484,US,,12,97100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08104849165839761409,MAJORITY FORWARD,EIN ID 47-4368320,US,,9,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15492657183744589825,Kim Healy for CT,EIN ID 84-5126130,US,,19,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13265040647275937793,Public Democracy America,EIN ID 27-1017781,US,,591,1918300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06590513791136432129,Kyle Jerome Kacal,Registered in US-TX ,US,,5,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16469624254875303937,SC Webmastery Studio SRL,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SK",,53,0,6250,0,100,1500,500,20000,250,30250,1000,0,0,0,0,0,0,0,0,0,0
AR00177863116942475265,OKLAHOMA LIBERTY INITIATIVE,EIN ID 88-3596081,US,,4,145700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03647230015231229953,Rachel Dix For South Dakota,EIN ID 87-4171231,US,,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07075630415939108865,SOUTH CAROLINA CONSERVATIVES FUND LLC,EIN ID 85-1394659,US,,5,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17051103590564757505,VIRGINIA LEAGUE OF CONSERVATION VOTERS,EIN ID 54-1973929,US,,103,124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15479133122003468289,GALEO LATINO COMMUNITY DEVELOPMENT FUND INC.,EIN ID 20-1565775,US,,17,102100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06178569665162248193,COMMITTEE TO ELECT CHRISTINE MORSE FOR STATE HOUSE,Registered in US-MI 519261,US,,55,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09891391699383484417,SC YES AGENCY SRL,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SK",,143,0,12400,0,100,1500,500,20000,250,61750,1000,0,0,0,0,0,0,0,0,0,0
AR16648031423915098113,FRIENDS OF SCHUMER,FEC ID C00346312,US,,184,756700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09345444628133838849,MIKEBLOOMBERG.COM LLC,EIN ID 26-0521901,US,,25,135700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15419617107347767297,ELECT PADMA KUPPA,Registered in US-MI 520309,US,,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05089356887925719041,Ranjit Singh Gill,,IN,,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06355485415398440961,Citizens For Jackie Williamson,Registered in US-IL 38686,US,,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12952731859829129217,"ПП ""Единна народна партия""",,BG,,2661,0,17000,0,33300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00169579018381688833,Franklin News Foundation,EIN ID 26-4066298,US,,7,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06050146363440627713,CHRIS4ARIZONA % CHRISTINE MARSH,EIN ID 82-1551247,US,,12,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03952749352736260097,Jose Martins Garcia Neto,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
AR09006830231150919681,SUNRISE PAC,FEC ID C00674697,US,,15,136900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15654143281149771777,DIANE FOR COLORADO CD3,FEC ID C00649459,US,,1065,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06368009677472530433,"No on Measure HC - Inglewood health care workers and providers against the unequal pay initiative, sponsored by the California Association of Hospitals and Health Systems",Registered in US-CA 1452639,US,,33,38900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02093286177246281729,Μενέλαος Μαλτέζος,,"AT, BE, BG, CY, CZ, DE, DK, ES, FI, FR, GR, HR, IE, IT, LU, NL, PL, PT, RO, SE",,7,0,3600,0,100,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0
AR10346871056978935809,Bhalla for Congress,FEC ID C00860049,US,,82,107300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15617809369654099969,Luisa Canziani dos Santos Silveira,,BR,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0
AR17687383272977334273,Josh Brecheen for Congress,FEC ID C00812974,US,,49,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
